stop_id,stop_lat,stop_lon,VenueID,Venue,Venue Latitude,Venue Longitude,Venue Category
11321,49.23703,-123.020478,4ada7623f964a520c72221e3,Minoas Taverna,49.2327291,-123.0188486,Greek Restaurant
11321,49.23703,-123.020478,4ea8eb8c775bdf7c3855df1e,Price Park,49.23889929908604,-123.02396653383319,Park
11321,49.23703,-123.020478,5123a834e0e20746b676b280,lululemon Guest Education Centre,49.232886081956565,-123.02151203155518,Clothing Store
11322,49.239663,-123.019922,4ea8eb8c775bdf7c3855df1e,Price Park,49.23889929908604,-123.02396653383319,Park
11323,49.242674,-123.019874,57db2f3c498ee2e74ac991ad,Kimu Japanese Cuisine,49.24491149057097,-123.02406855977694,Sushi Restaurant
11323,49.242674,-123.019874,4f40046de4b0c47357bca8fa,NAPA Auto Parts,49.2443424567786,-123.01617067679243,Automotive Shop
11323,49.242674,-123.019874,53290b0411d2419baa4e9143,Sushi Miga 味家,49.24504972942199,-123.0241566453328,Japanese Restaurant
11324,49.240426,-123.01975300000001,4ea8eb8c775bdf7c3855df1e,Price Park,49.23889929908604,-123.02396653383319,Park
11325,49.23903,-123.01977600000001,4ea8eb8c775bdf7c3855df1e,Price Park,49.23889929908604,-123.02396653383319,Park
11327,49.321443,-122.96869699999999,4ea8eb8c775bdf7c3855df1e,Price Park,49.23889929908604,-123.02396653383319,Park
11328,49.237291,-123.019798,4ea8eb8c775bdf7c3855df1e,Price Park,49.23889929908604,-123.02396653383319,Park
11329,49.120824,-122.69564,5a326d7682a750305bb43d89,7-Eleven,49.119653,-122.691927,Convenience Store
11329,49.120824,-122.69564,5ca21eecf1936e002c920625,Tim Hortons,49.119736,-122.69129,Coffee Shop
11329,49.120824,-122.69564,5b7f0612666116002c49857d,Leung Drawing Centre,49.119176,-122.69777599999998,Business Service
11329,49.120824,-122.69564,5b481745791871003941a8b2,Hugo’s Mexican Kitchen,49.119177,-122.691174,Mexican Restaurant
11329,49.120824,-122.69564,4ece6eab8b81b473943f04df,64th & Fraser,49.118622332889906,-122.69089960973493,Intersection
11329,49.120824,-122.69564,54db1f94498ea900ba5fe82a,Horizon Hypnotherapy,49.123246805858905,-122.69029945135115,Health & Beauty Service
1133,49.232754,-123.054813,4aad7016f964a5204a6020e3,Avalon Dairy,49.22976630592292,-123.05171135253586,Food & Drink Shop
11330,49.017925,-122.794242,4b1c331bf964a520200424e3,Moby Dick Seafood Restaurant,49.01771376269569,-122.79368303924987,Seafood Restaurant
11330,49.017925,-122.794242,4baa4259f964a52077583ae3,Poultry In Motion,49.017474,-122.7933897,Breakfast Spot
11330,49.017925,-122.794242,4c2d4084987f20a1443549aa,Montgomery's Cottage Lunch - Fish And Chips,49.017252,-122.791923,Fish & Chips Shop
11330,49.017925,-122.794242,4bbff45b74a9a593f47ccff6,Coney Island Fish & Chips,49.01765348132202,-122.79348935900161,Fish & Chips Shop
11330,49.017925,-122.794242,4be61f042457a593688bac15,Kahunas Fish & Chips,49.01740409580156,-122.79255867004395,Fish & Chips Shop
11330,49.017925,-122.794242,4db0c51e5da32cf2df4f5cb8,Ocean Promenade Hotel,49.01679642818027,-122.79011801028794,Hotel
11331,49.118438,-122.69050800000001,5ca21eecf1936e002c920625,Tim Hortons,49.119736,-122.69129,Coffee Shop
11331,49.118438,-122.69050800000001,5a326d7682a750305bb43d89,7-Eleven,49.119653,-122.691927,Convenience Store
11331,49.118438,-122.69050800000001,4ece6eab8b81b473943f04df,64th & Fraser,49.118622332889906,-122.69089960973493,Intersection
11331,49.118438,-122.69050800000001,5b481745791871003941a8b2,Hugo’s Mexican Kitchen,49.119177,-122.691174,Mexican Restaurant
11331,49.118438,-122.69050800000001,59b2d029b0405661b6fad72d,Black Tiger Coffee Company,49.118977,-122.68935,Coffee Shop
11331,49.118438,-122.69050800000001,5bd22e5f666116002b3dca73,CORERIGHT,49.115463257,-122.690177917,Construction & Landscaping
11332,49.119471000000004,-122.692199,5ca21eecf1936e002c920625,Tim Hortons,49.119736,-122.69129,Coffee Shop
11332,49.119471000000004,-122.692199,5a326d7682a750305bb43d89,7-Eleven,49.119653,-122.691927,Convenience Store
11332,49.119471000000004,-122.692199,4ece6eab8b81b473943f04df,64th & Fraser,49.118622332889906,-122.69089960973493,Intersection
