stop_id,stop_lat,stop_lon,VenueID,Venue,Venue Latitude,Venue Longitude,Venue Category
6693,49.136666,-123.13675400000001,53fe3af7498e38d9bcb26c5f,Gami Sushi,49.139689031997364,-123.1377396113564,Japanese Restaurant
6693,49.136666,-123.13675400000001,4b5d22eef964a5200f5429e3,7-Eleven,49.14049166926772,-123.13617914915085,Convenience Store
6693,49.136666,-123.13675400000001,4d333ce45c2db60c4460c96c,RBC Royal Bank,49.13965307757141,-123.13750332538577,Bank
6693,49.136666,-123.13675400000001,4d0fe550cf09a1436f5a280f,TD Canada Trust,49.1388873,-123.1382256,Bank
6693,49.136666,-123.13675400000001,4c1aca6c55e4c9b6ee664823,KFC,49.1396,-123.137,Fast Food Restaurant
6693,49.136666,-123.13675400000001,4c146bd2a5eb76b06ed3c1b7,Tino's Pizza,49.13920866843576,-123.13805826551447,Pizza Place
6693,49.136666,-123.13675400000001,4b4617f4f964a520231626e3,FreshCo,49.1393790680952,-123.13793122348619,Grocery Store
6693,49.136666,-123.13675400000001,4bd61f947b1876b0370d8c86,Subway,49.14016402068866,-123.13793653213042,Sandwich Place
6693,49.136666,-123.13675400000001,4ad6af4cf964a520230821e3,Starbucks,49.139388,-123.138427,Coffee Shop
6693,49.136666,-123.13675400000001,4b414e21f964a52000c525e3,Petro-Canada,49.140673,-123.13708,Gas Station
6693,49.136666,-123.13675400000001,4b74c753f964a52090f12de3,Pioneer's Pub,49.140178772920514,-123.13743010220774,Pub
6693,49.136666,-123.13675400000001,4f773b6ce4b0f52db8e4b947,Shoppers Drug Mart,49.140399,-123.1385,Pharmacy
6693,49.136666,-123.13675400000001,529a50af11d29d383e2aeeb0,Tisol,49.13899616276381,-123.13776601028067,Pet Store
6693,49.136666,-123.13675400000001,5c4a9ea8a6ec98002c4f26fd,Hong Kong Flavor Restaurant,49.139656,-123.13844,Chinese Restaurant
6693,49.136666,-123.13675400000001,5366becd498ed0312cd548f8,pho khang,49.1400361640727,-123.13715355765865,Vietnamese Restaurant
6693,49.136666,-123.13675400000001,4c6d613f65eda093086b4ed0,Broadmoor Bakery,49.140054980666676,-123.13801828745886,Bakery
6693,49.136666,-123.13675400000001,4fc97ee4e4b0046ffa954858,Kin's Farm Market,49.140189750094514,-123.1380192028199,Farmers Market
6693,49.136666,-123.13675400000001,4f7a851ce4b0de9649cd0b80,Broadmoor Village,49.14030547495086,-123.13751459129902,Convenience Store
6694,49.135061,-123.13673700000001,4d0fe550cf09a1436f5a280f,TD Canada Trust,49.1388873,-123.1382256,Bank
6694,49.135061,-123.13673700000001,4c146bd2a5eb76b06ed3c1b7,Tino's Pizza,49.13920866843576,-123.13805826551447,Pizza Place
6694,49.135061,-123.13673700000001,4b4617f4f964a520231626e3,FreshCo,49.1393790680952,-123.13793122348619,Grocery Store
6694,49.135061,-123.13673700000001,4ad6af4cf964a520230821e3,Starbucks,49.139388,-123.138427,Coffee Shop
6694,49.135061,-123.13673700000001,529a50af11d29d383e2aeeb0,Tisol,49.13899616276381,-123.13776601028067,Pet Store
6696,49.133431,-123.129947,4c0c50df6071a593f6aee232,Bus Stop 56634 (403),49.134995,-123.127525,Bus Station
6696,49.133431,-123.129947,4b6a7906f964a52030d62be3,Richmond Country Club,49.13175552201431,-123.12417107836605,Golf Course
6696,49.133431,-123.129947,4c532c9c72cf0f47a9f070d2,Bus Stop 56610 (403),49.13390752809726,-123.1364393234253,Bus Stop
6696,49.133431,-123.129947,542710ba498e8524eb6d125c,Taste of Zen,49.13308334350586,-123.1234130859375,Vegetarian / Vegan Restaurant
6696,49.133431,-123.129947,5b139f1de97dfb00352cd7f8,Squid Feast,49.133725759997766,-123.13657031051554,Food Truck
6697,49.133418,-123.12498400000001,4b6a7906f964a52030d62be3,Richmond Country Club,49.13175552201431,-123.12417107836605,Golf Course
6697,49.133418,-123.12498400000001,542710ba498e8524eb6d125c,Taste of Zen,49.13308334350586,-123.1234130859375,Vegetarian / Vegan Restaurant
6697,49.133418,-123.12498400000001,4c0c50df6071a593f6aee232,Bus Stop 56634 (403),49.134995,-123.127525,Bus Station
6697,49.133418,-123.12498400000001,4dc72674e4cd169dc677647f,Chong's Produce Farm Market,49.13339364192292,-123.11869967620889,Farmers Market
6698,49.133398,-123.12143600000002,542710ba498e8524eb6d125c,Taste of Zen,49.13308334350586,-123.1234130859375,Vegetarian / Vegan Restaurant
6698,49.133398,-123.12143600000002,4b6a7906f964a52030d62be3,Richmond Country Club,49.13175552201431,-123.12417107836605,Golf Course
6698,49.133398,-123.12143600000002,4ce9fa190f196dcb464b4fae,Oscar's Billiards Cafe,49.13391396355599,-123.11507069872407,Pool Hall
6698,49.133398,-123.12143600000002,5ebb8a0b66b06a000809c159,Burnaby Home Renovation Services,49.1364935573049,-123.11832046505516,Home Service
6699,49.133379999999995,-123.11738700000001,4dd2d0bdb0fb0dcdade81561,McDonald's,49.13403347699083,-123.11429200683628,Fast Food Restaurant
6699,49.133379999999995,-123.11738700000001,4ce9fa190f196dcb464b4fae,Oscar's Billiards Cafe,49.13391396355599,-123.11507069872407,Pool Hall
6699,49.133379999999995,-123.11738700000001,542710ba498e8524eb6d125c,Taste of Zen,49.13308334350586,-123.1234130859375,Vegetarian / Vegan Restaurant
6699,49.133379999999995,-123.11738700000001,5ebb8a0b66b06a000809c159,Burnaby Home Renovation Services,49.1364935573049,-123.11832046505516,Home Service
670,49.241686,-123.052298,4cff23990457b1f7d2852a78,Church's Chicken,49.24009405964362,-123.0545440782401,Fried Chicken Joint
670,49.241686,-123.052298,51e6142f498e13ca8ec8d785,Shoppers Drug Mart,49.240214,-123.05467,Pharmacy
670,49.241686,-123.052298,56ad283c498e71625af59e23,Andamiro Korean Bistro,49.239327111998,-123.05271666003316,Asian Restaurant
670,49.241686,-123.052298,4b801fe2f964a5205a5430e3,Come Along Seafood Restaurant,49.2395044755256,-123.05300723032728,Chinese Restaurant
670,49.241686,-123.052298,4b8807fbf964a5205ada31e3,Slocan Park,49.24382789793214,-123.04807662963867,Park
670,49.241686,-123.052298,5639d29bcd104906341137d2,Off the Grid Waffles,49.23879970372986,-123.05113089732284,Café
670,49.241686,-123.052298,528fffd111d22991186b4ed5,RBC Royal Bank,49.241223642196175,-123.05732711463432,Bank
670,49.241686,-123.052298,4aefd8a6f964a5204cda21e3,Petro-Canada,49.24217515282632,-123.05837659855248,Gas Station
670,49.241686,-123.052298,4e81010929c2b3e273ede4d9,Mcgavins bread basket,49.23998404985855,-123.05361129351861,Food
670,49.241686,-123.052298,4c5e5235d25320a1e2b4c87a,Ohukuya Japanese Restsurant,49.23982922520402,-123.05369116443342,Japanese Restaurant
670,49.241686,-123.052298,4abe73c7f964a520b18d20e3,Chong's Restaurant,49.23972146789789,-123.05347684495929,Chinese Restaurant
670,49.241686,-123.052298,5085ddbed63e3688aa4bafb6,Sweet Country Foods 甜心園,49.23973725942641,-123.05390238761902,Food & Drink Shop
670,49.241686,-123.052298,4d9f81388e8f224b92caa556,Norquay Park,49.23761426165223,-123.05120760515123,Park
670,49.241686,-123.052298,4b08afc0f964a520c71023e3,Au Wing Kee,49.23931696915227,-123.05284023284912,Chinese Restaurant
670,49.241686,-123.052298,4b8c0df5f964a52019bb32e3,2400 Motel Court,49.24049061391198,-123.05600672832678,Motel
670,49.241686,-123.052298,5ccfbb7583e380002c955091,Xing Fu Tang,49.238815,-123.05085,Bubble Tea Shop
670,49.241686,-123.052298,592e125d5455b267cb51c4f1,720 Sweets & Etc.,49.2387,-123.05063,Dessert Shop
670,49.241686,-123.052298,4eea7c9b29c264e8eb6a4dd5,C & T Food Market,49.24202305946709,-123.0574252990066,Convenience Store
