stop_id,stop_lat,stop_lon,VenueID,Venue,Venue Latitude,Venue Longitude,Venue Category
1536,49.248428999999994,-123.077724,504eed0ae4b05191691cefdb,Anytime Fitness,49.24964,-123.07545,Gym / Fitness Center
1536,49.248428999999994,-123.077724,572f984d498e1f30646c8944,Sun Bo Kong,49.25069813748091,-123.07704565306321,Vegetarian / Vegan Restaurant
1536,49.248428999999994,-123.077724,4aa95279f964a520125320e3,House of Dosas,49.25039302686497,-123.07634582073676,Indian Restaurant
1536,49.248428999999994,-123.077724,585efad5ca1070180d498964,Pallet Coffee Roasters,49.25003614149222,-123.07626152016613,Café
1536,49.248428999999994,-123.077724,4d69c068b6f46dcb066a27b2,Po Kong,49.25068365802389,-123.07724243912126,Vegetarian / Vegan Restaurant
1536,49.248428999999994,-123.077724,4b4e83fbf964a52037f026e3,Tung Hing Bakery,49.252157841634116,-123.08023745009504,Vietnamese Restaurant
1536,49.248428999999994,-123.077724,4abfc6c1f964a520209220e3,Hai Phong,49.25124302922991,-123.0789607420614,Vietnamese Restaurant
1536,49.248428999999994,-123.077724,4aa81b5cf964a5205c4f20e3,Famous Foods,49.24835555505501,-123.07147057968633,Grocery Store
1536,49.248428999999994,-123.077724,4c85aa522f1c236aec1b5743,Pink Peppercorn Seafood House,49.24917489195328,-123.07382677005087,Seafood Restaurant
1536,49.248428999999994,-123.077724,4aabc7c6f964a520115a20e3,White Spot,49.249170622926584,-123.07422848014438,Burger Joint
1536,49.248428999999994,-123.077724,587c2d4b0b565678a59711d0,Dosa Factory,49.25084258957827,-123.0771861109332,South Indian Restaurant
1536,49.248428999999994,-123.077724,4aa7dcddf964a520ac4d20e3,De Dutch Pannekoek House,49.24890291972142,-123.07638438613344,Breakfast Spot
1536,49.248428999999994,-123.077724,4be497f82468c9283901ff42,TD Canada Trust,49.2494294,-123.0748947,Bank
1536,49.248428999999994,-123.077724,52be2ca8498e6874692f96af,Eastside Vapes,49.251906134300086,-123.07924185513144,Smoke Shop
1536,49.248428999999994,-123.077724,4ab558eff964a520177420e3,Cedar Cottage Pub,49.251339326764416,-123.07769458578245,American Restaurant
1536,49.248428999999994,-123.077724,4abac21bf964a520d28220e3,Save-On-Foods,49.2486718,-123.0757617,Supermarket
1536,49.248428999999994,-123.077724,4b7ceeacf964a5209ba92fe3,Hoy's Won Ton House,49.25167215645319,-123.07963282601585,Chinese Restaurant
1536,49.248428999999994,-123.077724,4abe74fcf964a520bb8d20e3,Pho Thái Hòa,49.24808203906538,-123.07134964550181,Vietnamese Restaurant
1536,49.248428999999994,-123.077724,4d61532971f38eecbfaa5621,Bus Stop 51565 (25),49.248568377194644,-123.0803914538677,Bus Stop
1536,49.248428999999994,-123.077724,4d4cc29efe7fb1f7e1be5442,Bus Stop 51564 (25),49.24864657158354,-123.07657241821289,Bus Stop
1536,49.248428999999994,-123.077724,5cdc7e8f81635b002c7b41a7,Do Chay,49.250228,-123.076377,Vegetarian / Vegan Restaurant
1536,49.248428999999994,-123.077724,4b821fa6f964a52018cb30e3,Dollar Tree,49.25020534734257,-123.07583576828523,Discount Store
1536,49.248428999999994,-123.077724,4c38b9480a71c9b65a2d41c9,Midland Liquidators,49.251471,-123.079011,Construction & Landscaping
1536,49.248428999999994,-123.077724,4e2cf88d18387cce068477a9,Glen Park,49.24968982741073,-123.08224591918903,Park
1536,49.248428999999994,-123.077724,509b6267e4b00d566f32a5bd,Vina Insurance Services Ltd.,49.25211884935184,-123.08012194146244,Insurance Office
1536,49.248428999999994,-123.077724,4d1e5b0df7a9a143a2c6199f,Dong Thanh Supermarket,49.252117,-123.080507,Convenience Store
1536,49.248428999999994,-123.077724,4d535810c8d0f04d597ab6d4,Bus Stop 51566 (25),49.24865357512742,-123.08428645133972,Bus Stop
1537,49.248428999999994,-123.075675,504eed0ae4b05191691cefdb,Anytime Fitness,49.24964,-123.07545,Gym / Fitness Center
1537,49.248428999999994,-123.075675,4aa95279f964a520125320e3,House of Dosas,49.25039302686497,-123.07634582073676,Indian Restaurant
1537,49.248428999999994,-123.075675,572f984d498e1f30646c8944,Sun Bo Kong,49.25069813748091,-123.07704565306321,Vegetarian / Vegan Restaurant
1537,49.248428999999994,-123.075675,4aa81b5cf964a5205c4f20e3,Famous Foods,49.24835555505501,-123.07147057968633,Grocery Store
1537,49.248428999999994,-123.075675,585efad5ca1070180d498964,Pallet Coffee Roasters,49.25003614149222,-123.07626152016613,Café
1537,49.248428999999994,-123.075675,4d69c068b6f46dcb066a27b2,Po Kong,49.25068365802389,-123.07724243912126,Vegetarian / Vegan Restaurant
1537,49.248428999999994,-123.075675,4c85aa522f1c236aec1b5743,Pink Peppercorn Seafood House,49.24917489195328,-123.07382677005087,Seafood Restaurant
1537,49.248428999999994,-123.075675,4abfc6c1f964a520209220e3,Hai Phong,49.25124302922991,-123.0789607420614,Vietnamese Restaurant
1537,49.248428999999994,-123.075675,4aabc7c6f964a520115a20e3,White Spot,49.249170622926584,-123.07422848014438,Burger Joint
1537,49.248428999999994,-123.075675,4bb258fb14cfd13afcd014ab,My Chau,49.247153088916335,-123.06942339124046,Vietnamese Restaurant
1537,49.248428999999994,-123.075675,587c2d4b0b565678a59711d0,Dosa Factory,49.25084258957827,-123.0771861109332,South Indian Restaurant
1537,49.248428999999994,-123.075675,4aa7dcddf964a520ac4d20e3,De Dutch Pannekoek House,49.24890291972142,-123.07638438613344,Breakfast Spot
1537,49.248428999999994,-123.075675,4be497f82468c9283901ff42,TD Canada Trust,49.2494294,-123.0748947,Bank
1537,49.248428999999994,-123.075675,52be2ca8498e6874692f96af,Eastside Vapes,49.251906134300086,-123.07924185513144,Smoke Shop
1537,49.248428999999994,-123.075675,4abe74fcf964a520bb8d20e3,Pho Thái Hòa,49.24808203906538,-123.07134964550181,Vietnamese Restaurant
1537,49.248428999999994,-123.075675,4ab558eff964a520177420e3,Cedar Cottage Pub,49.251339326764416,-123.07769458578245,American Restaurant
1537,49.248428999999994,-123.075675,4abac21bf964a520d28220e3,Save-On-Foods,49.2486718,-123.0757617,Supermarket
1537,49.248428999999994,-123.075675,4b7ceeacf964a5209ba92fe3,Hoy's Won Ton House,49.25167215645319,-123.07963282601585,Chinese Restaurant
1537,49.248428999999994,-123.075675,563d7991cd10987f6cfa61b1,Icy Bar,49.249186142966046,-123.07381731550579,Dessert Shop
1537,49.248428999999994,-123.075675,4b821fa6f964a52018cb30e3,Dollar Tree,49.25020534734257,-123.07583576828523,Discount Store
1537,49.248428999999994,-123.075675,4d61532971f38eecbfaa5621,Bus Stop 51565 (25),49.248568377194644,-123.0803914538677,Bus Stop
1537,49.248428999999994,-123.075675,4c38b9480a71c9b65a2d41c9,Midland Liquidators,49.251471,-123.079011,Construction & Landscaping
1537,49.248428999999994,-123.075675,4e2cf88d18387cce068477a9,Glen Park,49.24968982741073,-123.08224591918903,Park
1537,49.248428999999994,-123.075675,4d8930934196530cf14722f5,Bus Stop 51341 (22),49.243957475977986,-123.07620227336884,Bus Stop
1538,49.242098999999996,-123.057651,510c7d8ce4b0be8b30584506,Sushi By Yuji,49.24262202461356,-123.05970512889671,Japanese Restaurant
1538,49.242098999999996,-123.057651,57af9474498e64295837da7e,Kings Cafe,49.243036,-123.060469,Café
1538,49.242098999999996,-123.057651,4cff23990457b1f7d2852a78,Church's Chicken,49.24009405964362,-123.0545440782401,Fried Chicken Joint
1538,49.242098999999996,-123.057651,51e6142f498e13ca8ec8d785,Shoppers Drug Mart,49.240214,-123.05467,Pharmacy
1538,49.242098999999996,-123.057651,52004d39498e419b349f8467,Veggiebowl,49.24294248703541,-123.06039150192447,Vegetarian / Vegan Restaurant
1538,49.242098999999996,-123.057651,4dcd89b3fa7664b7c69133ce,Vegan Pizza House,49.2443522,-123.063216,Pizza Place
1538,49.242098999999996,-123.057651,4c0bf1596071a5935003e232,Ningtu,49.244241481987366,-123.06326703012432,Shanghai Restaurant
1538,49.242098999999996,-123.057651,56ad283c498e71625af59e23,Andamiro Korean Bistro,49.239327111998,-123.05271666003316,Asian Restaurant
1538,49.242098999999996,-123.057651,532629ea498eedcd2beaa0fa,Golden Eats Seafood Restaurant,49.244225047852645,-123.06287801551888,Cantonese Restaurant
1538,49.242098999999996,-123.057651,528fffd111d22991186b4ed5,RBC Royal Bank,49.241223642196175,-123.05732711463432,Bank
1538,49.242098999999996,-123.057651,4b801fe2f964a5205a5430e3,Come Along Seafood Restaurant,49.2395044755256,-123.05300723032728,Chinese Restaurant
1538,49.242098999999996,-123.057651,4eeaaed50e6107eb8ce6986c,Dollarama,49.243715,-123.061169,Discount Store
1538,49.242098999999996,-123.057651,4c38e6640a71c9b6f39141c9,Xu Hue,49.242915621945464,-123.06034696266937,Vietnamese Restaurant
1538,49.242098999999996,-123.057651,4c95666e6b35a143e10d25dc,Happy Family Restaurant,49.24370473836437,-123.06218071271688,Chinese Restaurant
1538,49.242098999999996,-123.057651,4c1aa2f5b306c92852ee60b7,Pho Hoa,49.24252331758523,-123.05933066769758,Vietnamese Restaurant
1538,49.242098999999996,-123.057651,4aefd8a6f964a5204cda21e3,Petro-Canada,49.24217515282632,-123.05837659855248,Gas Station
1538,49.242098999999996,-123.057651,57533323498e12f18dc9adb1,17°C Dessert Café,49.243068,-123.060131,Dessert Shop
1539,49.244157,-123.056503,510c7d8ce4b0be8b30584506,Sushi By Yuji,49.24262202461356,-123.05970512889671,Japanese Restaurant
1539,49.244157,-123.056503,57af9474498e64295837da7e,Kings Cafe,49.243036,-123.060469,Café
1539,49.244157,-123.056503,4cff23990457b1f7d2852a78,Church's Chicken,49.24009405964362,-123.0545440782401,Fried Chicken Joint
1539,49.244157,-123.056503,51e6142f498e13ca8ec8d785,Shoppers Drug Mart,49.240214,-123.05467,Pharmacy
1539,49.244157,-123.056503,52004d39498e419b349f8467,Veggiebowl,49.24294248703541,-123.06039150192447,Vegetarian / Vegan Restaurant
1539,49.244157,-123.056503,4dcd89b3fa7664b7c69133ce,Vegan Pizza House,49.2443522,-123.063216,Pizza Place
1539,49.244157,-123.056503,4c0bf1596071a5935003e232,Ningtu,49.244241481987366,-123.06326703012432,Shanghai Restaurant
1539,49.244157,-123.056503,532629ea498eedcd2beaa0fa,Golden Eats Seafood Restaurant,49.244225047852645,-123.06287801551888,Cantonese Restaurant
1539,49.244157,-123.056503,4eeaaed50e6107eb8ce6986c,Dollarama,49.243715,-123.061169,Discount Store
1539,49.244157,-123.056503,528fffd111d22991186b4ed5,RBC Royal Bank,49.241223642196175,-123.05732711463432,Bank
1539,49.244157,-123.056503,4c95666e6b35a143e10d25dc,Happy Family Restaurant,49.24370473836437,-123.06218071271688,Chinese Restaurant
1539,49.244157,-123.056503,4c38e6640a71c9b6f39141c9,Xu Hue,49.242915621945464,-123.06034696266937,Vietnamese Restaurant
1539,49.244157,-123.056503,4aefd8a6f964a5204cda21e3,Petro-Canada,49.24217515282632,-123.05837659855248,Gas Station
1539,49.244157,-123.056503,4c1aa2f5b306c92852ee60b7,Pho Hoa,49.24252331758523,-123.05933066769758,Vietnamese Restaurant
1539,49.244157,-123.056503,57533323498e12f18dc9adb1,17°C Dessert Café,49.243068,-123.060131,Dessert Shop
1539,49.244157,-123.056503,4aa7cb97f964a520404d20e3,Nanaimo SkyTrain Station,49.24833016570429,-123.05596834398372,Metro Station
